trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1292,False,"{'a': 1.0, 'e': 0.5278455119450663}",25,0,-61.13650302990929,"{0: 18, 1: 3, 2: 1, 3: 3, 4: 0}",0
1293,False,"{'a': 1.0, 'e': 0.5271782788223645}",25,0,-31.74548063381099,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
1294,False,"{'a': 1.0, 'e': 0.526510720509613}",20,11,10.60221256894026,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 1.0, 'e': 0.5258428374185955}",20,12,-9.191079750868685,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1296,False,"{'a': 1.0, 'e': 0.5251746299612958}",25,0,-14.621624778950448,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1297,False,"{'a': 1.0, 'e': 0.5245060985498976}",20,11,14.398665885992838,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 1.0, 'e': 0.523837243596785}",30,14,-61.340528408751666,"{0: 9, 1: 2, 2: 3, 3: 2, 4: 0}",1
1299,False,"{'a': 1.0, 'e': 0.5231680655145412}",20,7,7.221536269216548,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1300,False,"{'a': 1.0, 'e': 0.5224985647159489}",25,0,-93.76467427649544,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
1301,False,"{'a': 1.0, 'e': 0.5218287416139898}",20,12,6.153178564200424,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 1.0, 'e': 0.5211585966218443}",25,11,-18.553968400887555,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
1303,False,"{'a': 1.0, 'e': 0.5204881301528917}",25,0,24.06703349220058,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1304,False,"{'a': 1.0, 'e': 0.5198173426207096}",25,6,-49.97987076828802,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
1305,False,"{'a': 1.0, 'e': 0.5191462344390729}",20,11,4.556142351565532,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1306,False,"{'a': 1.0, 'e': 0.5184748060219552}",20,8,-9.901241191694519,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1307,False,"{'a': 1.0, 'e': 0.5178030577835273}",35,11,-46.552064211411135,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 1}",1
1308,False,"{'a': 1.0, 'e': 0.5171309901381572}",25,8,-31.048572829781417,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1309,False,"{'a': 1.0, 'e': 0.5164586035004101}",20,0,-11.359452015770886,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1310,False,"{'a': 1.0, 'e': 0.5157858982850476}",20,5,19.995720703669182,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 1.0, 'e': 0.5151128749070281}",20,0,-35.67281899443959,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1312,False,"{'a': 1.0, 'e': 0.5144395337815064}",25,17,5.983022158072907,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1313,False,"{'a': 1.0, 'e': 0.5137658753238333}",30,2,26.895222874744764,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
1314,False,"{'a': 1.0, 'e': 0.5130918999495548}",25,0,9.723468980550454,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1315,False,"{'a': 1.0, 'e': 0.512417608074413}",20,0,-49.74658950284017,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
1316,False,"{'a': 1.0, 'e': 0.5117430001143449}",20,6,-12.942624945789213,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1317,False,"{'a': 1.0, 'e': 0.5110680764854828}",20,0,-59.163489763915535,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1318,False,"{'a': 1.0, 'e': 0.5103928376041532}",20,0,-18.705341964225077,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1319,False,"{'a': 1.0, 'e': 0.5097172838868776}",25,0,-73.38400212130989,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1320,False,"{'a': 1.0, 'e': 0.5090414157503713}",20,0,-46.73139256028578,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1321,False,"{'a': 1.0, 'e': 0.5083652336115438}",20,1,-23.876508467433382,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
1322,False,"{'a': 1.0, 'e': 0.5076887378874985}",25,5,21.064172311191584,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 1.0, 'e': 0.5070119289955315}",20,0,-25.428748644477707,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1324,False,"{'a': 1.0, 'e': 0.5063348073531325}",30,0,-88.81089205335203,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 2}",0
1325,False,"{'a': 1.0, 'e': 0.5056573733779846}",20,7,-18.450008052398278,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1326,False,"{'a': 1.0, 'e': 0.5049796274879629}",20,0,-10.38618656962015,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1327,False,"{'a': 1.0, 'e': 0.5043015701011351}",20,1,-94.50525571434656,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 2}",1
1328,False,"{'a': 1.0, 'e': 0.5036232016357609}",25,0,-84.26653300781747,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
1329,False,"{'a': 1.0, 'e': 0.5029445225102922}",25,8,10.009006550969435,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1330,False,"{'a': 1.0, 'e': 0.5022655331433725}",20,0,-37.10520222533539,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1331,False,"{'a': 1.0, 'e': 0.5015862339538365}",30,22,14.730013874198729,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 1.0, 'e': 0.50090662536071}",25,0,-71.96553435723762,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",1
1333,False,"{'a': 1.0, 'e': 0.5002267077832095}",30,11,-19.266728238442678,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
1334,False,"{'a': 1.0, 'e': 0.49954648164074283}",20,0,-5.90040796569278,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1335,False,"{'a': 1.0, 'e': 0.4988659473529074}",25,0,-114.19110145893242,"{0: 13, 1: 2, 2: 8, 3: 2, 4: 0}",0
1336,False,"{'a': 1.0, 'e': 0.4981851053394909}",20,12,15.413979118758306,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 1.0, 'e': 0.4975039560204709}",25,6,-44.917407705604575,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
1338,False,"{'a': 1.0, 'e': 0.49682249981601445}",20,9,-7.119464918069327,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1339,False,"{'a': 1.0, 'e': 0.4961407371464783}",30,19,5.310256871686015,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1340,False,"{'a': 1.0, 'e': 0.4954586684324076}",25,0,-136.23423364819774,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
1341,False,"{'a': 1.0, 'e': 0.4947762940945367}",35,20,-40.17768659679215,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1342,False,"{'a': 1.0, 'e': 0.49409361455378825}",30,3,-56.588091940566606,"{0: 21, 1: 3, 2: 1, 3: 1, 4: 1}",1
1343,False,"{'a': 1.0, 'e': 0.4934106302312736}",20,0,-72.39634495720797,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
1344,False,"{'a': 1.0, 'e': 0.49272734154829156}",25,5,-13.219429258484979,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
1345,False,"{'a': 1.0, 'e': 0.49204374892632907}",20,0,6.503736199622802,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1346,False,"{'a': 1.0, 'e': 0.49135985278706024}",20,3,26.79199586549332,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 1.0, 'e': 0.4906756535523465}",30,0,-13.630158352363832,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1348,False,"{'a': 1.0, 'e': 0.48999115164423657}",25,0,-13.74293478378237,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1349,False,"{'a': 1.0, 'e': 0.4893063474849656}",20,9,-21.796854893255617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1350,False,"{'a': 1.0, 'e': 0.488621241496955}",25,0,-77.75909411711315,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
1351,False,"{'a': 1.0, 'e': 0.48793583410281255}",25,0,-25.203089758978106,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1352,False,"{'a': 1.0, 'e': 0.4872501257253323}",30,0,-68.29794101831088,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
1353,False,"{'a': 1.0, 'e': 0.4865641167874934}",20,0,-25.11135282748031,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1354,False,"{'a': 1.0, 'e': 0.48587780771246064}",20,4,-40.311615887892,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
1355,False,"{'a': 1.0, 'e': 0.4851911989235839}",25,10,1.5400922179944372,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1356,False,"{'a': 1.0, 'e': 0.48450429084439794}",20,0,-49.85859505480726,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1357,False,"{'a': 1.0, 'e': 0.4838170838986224}",30,13,-73.91806196666802,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 2}",1
1358,False,"{'a': 1.0, 'e': 0.4831295785101609}",20,0,-66.3215041604214,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1359,False,"{'a': 1.0, 'e': 0.4824417751031013}",25,10,0.20067667232759834,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1360,False,"{'a': 1.0, 'e': 0.4817536741017154}",20,0,4.184235749704828,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1361,False,"{'a': 1.0, 'e': 0.48106527593045817}",20,9,-3.9638998885025467,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1362,False,"{'a': 1.0, 'e': 0.4803765810139686}",20,0,6.974512533905764,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1363,False,"{'a': 1.0, 'e': 0.4796875897770681}",20,2,1.433702119325218,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1364,False,"{'a': 1.0, 'e': 0.47899830264476106}",25,0,-16.548872386400063,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1365,False,"{'a': 1.0, 'e': 0.47830872004223435}",20,12,14.543811441417947,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 1.0, 'e': 0.47761884239485747}",20,3,-12.72030470937355,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1367,False,"{'a': 1.0, 'e': 0.4769286701281814}",20,1,-76.5442370118306,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
1368,False,"{'a': 1.0, 'e': 0.4762382036679391}",20,6,-18.035563633582772,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1369,False,"{'a': 1.0, 'e': 0.475547443440045}",25,4,-5.846063631341909,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
1370,False,"{'a': 1.0, 'e': 0.47485638987059453}",20,0,-5.181709681286966,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1371,False,"{'a': 1.0, 'e': 0.4741650433858645}",20,0,-90.21815059758141,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
1372,False,"{'a': 1.0, 'e': 0.4734734044123121}",25,0,-1.5714872801224515,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1373,False,"{'a': 1.0, 'e': 0.472781473376575}",20,6,-36.23324088197421,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 0}",1
1374,False,"{'a': 1.0, 'e': 0.4720892507054708}",20,0,-57.76121400748666,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1375,False,"{'a': 1.0, 'e': 0.4713967368259976}",25,15,-5.370876548837441,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1376,False,"{'a': 1.0, 'e': 0.4707039321653326}",20,14,2.398816514335467,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1377,False,"{'a': 1.0, 'e': 0.4700108371508324}",20,2,-25.244406741387234,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1378,False,"{'a': 1.0, 'e': 0.46931745221003296}",25,12,6.48269077336991,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1379,False,"{'a': 1.0, 'e': 0.46862377777064873}",30,0,-33.25731702937646,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
1380,False,"{'a': 1.0, 'e': 0.46792981426057334}",35,0,-19.478840487310016,"{0: 28, 1: 3, 2: 4, 3: 0, 4: 0}",0
1381,False,"{'a': 1.0, 'e': 0.46723556210787814}",25,16,15.95172723467046,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 1.0, 'e': 0.46654102174081274}",25,0,-65.78873781737366,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1383,False,"{'a': 1.0, 'e': 0.4658461935878044}",25,3,-85.80337950354937,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
1384,False,"{'a': 1.0, 'e': 0.46515107807745826}",25,0,20.05089231923339,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1385,False,"{'a': 1.0, 'e': 0.4644556756385565}",20,0,-3.815162368775733,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1386,False,"{'a': 1.0, 'e': 0.4637599867000582}",20,0,-49.331238373290134,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1387,False,"{'a': 1.0, 'e': 0.4630640116910992}",20,12,-19.34782013698305,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1388,False,"{'a': 1.0, 'e': 0.4623677510409917}",20,0,-11.785044494539463,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1389,False,"{'a': 1.0, 'e': 0.46167120517922466}",20,0,-42.83027550457885,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1390,False,"{'a': 1.0, 'e': 0.46097437453546236}",25,20,11.544873962691169,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 1.0, 'e': 0.4602772595395449}",30,0,-139.58190111245426,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
1392,False,"{'a': 1.0, 'e': 0.45957986062148776}",25,0,-83.87774338507872,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
1393,False,"{'a': 1.0, 'e': 0.4588821782114819}",20,0,-29.194856642632402,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1394,False,"{'a': 1.0, 'e': 0.45818421273989274}",25,15,3.6933616290118056,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1395,False,"{'a': 1.0, 'e': 0.45748596463726043}",25,7,9.808075488796227,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 1.0, 'e': 0.4567874343342995}",20,3,-30.31822103884812,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1397,False,"{'a': 1.0, 'e': 0.4560886222618984}",25,9,15.978564052804412,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1398,False,"{'a': 1.0, 'e': 0.45538952885111983}",25,9,-28.011199896827865,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
1399,False,"{'a': 1.0, 'e': 0.45469015453319955}",25,9,-0.1807600501569775,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
1400,False,"{'a': 1.0, 'e': 0.4539904997395468}",20,0,-12.137073621255706,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1401,False,"{'a': 1.0, 'e': 0.45329056490174363}",20,0,-12.7985232486488,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1402,False,"{'a': 1.0, 'e': 0.4525903504515454}",20,0,-13.951419467295395,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1403,False,"{'a': 1.0, 'e': 0.4518898568208793}",25,0,-72.05221499089944,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1404,False,"{'a': 1.0, 'e': 0.4511890844418451}",20,8,-53.1825214868947,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
1405,False,"{'a': 1.0, 'e': 0.4504880337467143}",25,0,-27.972284397709032,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1406,False,"{'a': 1.0, 'e': 0.44978670516793007}",20,5,24.839838036954,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 1.0, 'e': 0.4490850991381075}",30,0,-4.847871344376072,"{0: 26, 1: 2, 2: 1, 3: 1, 4: 0}",0
1408,False,"{'a': 1.0, 'e': 0.44838321609003223}",20,0,-47.76595449766934,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1409,False,"{'a': 1.0, 'e': 0.447681056456661}",20,9,3.609285656086139,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 1.0, 'e': 0.446978620671121}",20,12,-30.83975639804918,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
1411,False,"{'a': 1.0, 'e': 0.4462759091667102}",25,0,-10.862816627597944,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1412,False,"{'a': 1.0, 'e': 0.4455729223768963}",20,0,-52.27558658449611,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
1413,False,"{'a': 1.0, 'e': 0.4448696607353167}",25,8,-53.674223773730866,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
1414,False,"{'a': 1.0, 'e': 0.44416612467577865}",25,0,-3.8651243584405504,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1415,False,"{'a': 1.0, 'e': 0.4434623146322583}",30,5,5.737635361435245,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
1416,False,"{'a': 1.0, 'e': 0.4427582310389015}",25,6,-114.99241216447567,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 3}",1
1417,False,"{'a': 1.0, 'e': 0.4420538743300221}",20,0,-95.753571597815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
1418,False,"{'a': 1.0, 'e': 0.4413492449401027}",30,7,-33.22560570100413,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 1}",1
1419,False,"{'a': 1.0, 'e': 0.44064434330379415}",20,7,19.087140755263892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 1.0, 'e': 0.4399391698559151}",20,0,-41.96321927810767,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1421,False,"{'a': 1.0, 'e': 0.43923372503145214}",30,8,3.3017193436595496,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 0}",1
1422,False,"{'a': 1.0, 'e': 0.43852800926555907}",30,17,-70.07358733408422,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
1423,False,"{'a': 1.0, 'e': 0.43782202299355677}",20,0,16.092625608522965,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1424,False,"{'a': 1.0, 'e': 0.4371157666509328}",25,16,13.086035517569035,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 1.0, 'e': 0.436409240673342}",25,6,-4.741153401276546,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1426,False,"{'a': 1.0, 'e': 0.4357024454966049}",20,9,-44.7448771056269,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1427,False,"{'a': 1.0, 'e': 0.43499538155670825}",20,0,17.153680401974682,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1428,False,"{'a': 1.0, 'e': 0.4342880492898047}",25,17,-2.926094529837669,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1429,False,"{'a': 1.0, 'e': 0.43358044913221194}",20,3,11.5451806040555,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1430,False,"{'a': 1.0, 'e': 0.4328725815204139}",20,0,-13.824594082591755,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1431,False,"{'a': 1.0, 'e': 0.4321644468910586}",25,15,-33.19640765622459,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1432,False,"{'a': 1.0, 'e': 0.431456045680959}",20,8,-65.46283953206007,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
1433,False,"{'a': 1.0, 'e': 0.4307473783270925}",20,1,-39.441262946400336,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
1434,False,"{'a': 1.0, 'e': 0.430038445266601}",25,7,0.2939854883083912,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1435,False,"{'a': 1.0, 'e': 0.4293292469367899}",25,8,-12.43538087101927,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1436,False,"{'a': 1.0, 'e': 0.4286197837751284}",25,5,-30.24941177974999,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1437,False,"{'a': 1.0, 'e': 0.4279100562192489}",25,0,-3.031609834919732,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1438,False,"{'a': 1.0, 'e': 0.4272000647069469}",30,3,1.18197995185888,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 0}",1
1439,False,"{'a': 1.0, 'e': 0.4264898096761812}",25,18,12.241567331569216,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 1.0, 'e': 0.42577929156507266}",25,1,-8.907641288196114,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 0}",1
1441,False,"{'a': 1.0, 'e': 0.42506851081190444}",25,0,-2.1999650037247633,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1442,False,"{'a': 1.0, 'e': 0.42435746785512174}",25,0,-97.50528315806699,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
1443,False,"{'a': 1.0, 'e': 0.4236461631333319}",25,0,-90.56148886749442,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
1444,False,"{'a': 1.0, 'e': 0.42293459708530323}",30,0,-24.823068291901688,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",1
1445,False,"{'a': 1.0, 'e': 0.42222277014996545}",30,0,-41.18103588054288,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
1446,False,"{'a': 1.0, 'e': 0.42151068276640913}",25,1,-71.93375685796988,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 1}",1
1447,False,"{'a': 1.0, 'e': 0.42079833537388533}",20,15,10.728582931629905,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 1.0, 'e': 0.4200857284118062}",25,0,-2.9977283885218213,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1449,False,"{'a': 1.0, 'e': 0.41937286231974324}",20,0,-36.43102881342928,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
1450,False,"{'a': 1.0, 'e': 0.41865973753742813}",25,16,16.026973518676797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 1.0, 'e': 0.4179463545047518}",35,0,-64.84905365656738,"{0: 30, 1: 2, 2: 1, 3: 0, 4: 2}",0
1452,False,"{'a': 1.0, 'e': 0.41723271366176523}",20,3,-60.274537488580336,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
1453,False,"{'a': 1.0, 'e': 0.41651881544867764}",20,0,-12.11647423046459,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1454,False,"{'a': 1.0, 'e': 0.4158046603058574}",20,4,-6.909018138158264,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1455,False,"{'a': 1.0, 'e': 0.41509024867383126}",25,0,-71.8174579614506,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1456,False,"{'a': 1.0, 'e': 0.41437558099328403}",25,14,9.79857122103012,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 1.0, 'e': 0.413660657705059}",20,0,8.241970207496514,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1458,False,"{'a': 1.0, 'e': 0.4129454792501566}",25,7,0.0771036976951267,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1459,False,"{'a': 1.0, 'e': 0.41223004606973485}",20,0,-105.52399888329461,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
1460,False,"{'a': 1.0, 'e': 0.41151435860510865}",20,0,-38.36675034771643,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1461,False,"{'a': 1.0, 'e': 0.4107984172977504}",20,5,-20.317063439717963,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1462,False,"{'a': 1.0, 'e': 0.41008222258928845}",25,2,-16.717810201267998,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 0}",1
1463,False,"{'a': 1.0, 'e': 0.4093657749215077}",20,8,9.83715725508934,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1464,False,"{'a': 1.0, 'e': 0.4086490747363491}",20,0,-84.11489276950891,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
1465,False,"{'a': 1.0, 'e': 0.4079321224759091}",20,4,-7.417551946342805,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1466,False,"{'a': 1.0, 'e': 0.40721491858244024}",25,0,-12.100743471249046,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1467,False,"{'a': 1.0, 'e': 0.40649746349834975}",20,13,-5.849254104485635,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1468,False,"{'a': 1.0, 'e': 0.4057797576662}",30,12,-17.697166466989348,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1469,False,"{'a': 1.0, 'e': 0.40506180152870797}",30,16,0.46608261492011405,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1470,False,"{'a': 1.0, 'e': 0.40434359552874494}",20,0,-9.088829274943738,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
1471,False,"{'a': 1.0, 'e': 0.40362514010933676}",25,0,17.041868730825076,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1472,False,"{'a': 1.0, 'e': 0.40290643571366264}",25,14,-10.405150486281554,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1473,False,"{'a': 1.0, 'e': 0.40218748278505567}",20,6,-128.20759477298733,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 3}",1
